source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2952,Steam transfers:,data\question_images\8170555971915952440f8f84.png,Cold,Heat,Light,Sound,B,Heat
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2953,Steam heats:,data\question_images\8170555971915952440f8f84.png,Rod,Air,Table,Balance,A,Rod
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2954,Phase change is:,data\question_images\8170555971915952440f8f84.png,Solid → liquid,Liquid → gas,Gas → liquid,All,D,All
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2955,Steam temperature is:,data\question_images\8170555971915952440f8f84.png,Low,High,Zero,Constant,B,High
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2956,Heating increases:,data\question_images\8170555971915952440f8f84.png,Length,Temperature,Energy,All,D,All
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2957,Steam contains:,data\question_images\8170555971915952440f8f84.png,Cold energy,Heat energy,Light energy,Sound energy,B,Heat energy
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2958,"If no water, generator:",data\question_images\8170555971915952440f8f84.png,Works,Damaged,Safe,Accurate,B,Damaged
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2959,Expansion depends on:,data\question_images\8170555971915952440f8f84.png,Temperature,Material,Length,All,D,All
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2960,Steam is used for:,data\question_images\8170555971915952440f8f84.png,Cooling,Heating,Measuring,Weighing,B,Heating
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2961,"If heating stops, expansion:",data\question_images\8170555971915952440f8f84.png,Increases,Decreases,Same,Infinite,B,Decreases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2962,"If no heat, expansion:",data\question_images\8170555971915952440f8f84.png,Maximum,Zero,Infinite,Same,B,Zero
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2963,Steady temperature means:,data\question_images\8170555971915952440f8f84.png,Changing,Constant,Zero,Infinite,B,Constant
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2964,Expansion stops when:,data\question_images\8170555971915952440f8f84.png,Cooling,Steady temperature,Heating,Pressure,B,Steady temperature
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2965,Steam flows through:,data\question_images\8170555971915952440f8f84.png,Rod,Jacket,Balance,Thermometer,B,Jacket
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2966,Steady state means:,data\question_images\8170555971915952440f8f84.png,No change,Rapid change,Infinite change,Random change,A,No change
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2967,Continuous steam flow ensures:,data\question_images\8170555971915952440f8f84.png,Cooling,Uniform heating,Error,No change,B,Uniform heating
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2968,"If temperature increases, expansion:",data\question_images\8170555971915952440f8f84.png,Decreases,Increases,Same,Zero,B,Increases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2969,At steady temperature:,data\question_images\8170555971915952440f8f84.png,Expansion increases,Expansion constant,Expansion zero,Expansion infinite,B,Expansion constant
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2970,"If steam stops, temperature:",data\question_images\8170555971915952440f8f84.png,Increases,Decreases,Same,Infinite,B,Decreases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2971,Thermal equilibrium means:,data\question_images\8170555971915952440f8f84.png,Same temperature,Different temperature,Zero temperature,Infinite temperature,A,Same temperature
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2972,"If ΔT constant, ΔL:",data\question_images\8170555971915952440f8f84.png,Increases,Decreases,Constant,Zero,C,Constant
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2973,"If temperature doubles, expansion:",data\question_images\8170555971915952440f8f84.png,Same,Doubles,Half,Zero,B,Doubles
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2974,Temperature difference is:,data\question_images\8170555971915952440f8f84.png,T₁ + T₂,T₂ − T₁,T₁ × T₂,T₁/T₂,B,T₂ − T₁
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2975,Change in length is:,data\question_images\8170555971915952440f8f84.png,S₁ + S₂,S₂ − S₁,S₁ × S₂,S₁/S₂,B,S₂ − S₁
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2976,Spherometer reading should be:,data\question_images\8170555971915952440f8f84.png,Rough,Accurate,Ignored,Random,B,Accurate
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2977,"If ΔL increases, expansion:",data\question_images\8170555971915952440f8f84.png,Decreases,Increases,Same,Zero,B,Increases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2978,Parallax error occurs due to:,data\question_images\8170555971915952440f8f84.png,Wrong position of eye,Wrong instrument,High temperature,Low temperature,A,Wrong position of eye
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2979,Accurate result needs:,data\question_images\8170555971915952440f8f84.png,Careless reading,Careful observation,No reading,Fast reading,B,Careful observation
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2980,Numerical / Application,data\question_images\8170555971915952440f8f84.png,50°C,70°C,100°C,30°C,B,70°C
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2981,"S₁ = 5.00 mm, S₂ = 5.25 mm, ΔL:",data\question_images\8170555971915952440f8f84.png,0.25 mm,0.50 mm,0.20 mm,1.00 mm,A,0.25 mm
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2982,"If no temperature change, ΔL:",data\question_images\8170555971915952440f8f84.png,Maximum,Zero,Infinite,Same,B,Zero
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2983,Specific gravity bottle is used to:,data\question_images\8170555971915952440f8f84.png,Measure current,Measure density,Measure temperature,Measure voltage,B,Measure density
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2984,Mass of water is:,data\question_images\8170555971915952440f8f84.png,m₁ + m₂,m₂ − m₁,m₁ × m₂,m₁/m₂,B,m₂ − m₁
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2985,Bottle should be:,data\question_images\8170555971915952440f8f84.png,Wet,Dry,Dirty,Hot,B,Dry
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2986,Water should be filled:,data\question_images\8170555971915952440f8f84.png,Half,Fully,Empty,Quarter,B,Fully
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2987,Air bubbles cause:,data\question_images\8170555971915952440f8f84.png,Accuracy,Error,No effect,Increase mass,B,Error
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2988,Density depends on:,data\question_images\8170555971915952440f8f84.png,Mass,Volume,Both,,C,Both
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2989,Specific gravity is:,data\question_images\8170555971915952440f8f84.png,Ratio,Product,Sum,Difference,A,Ratio
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2990,Density formula:,data\question_images\8170555971915952440f8f84.png,m/V,V/m,m×V,m+V,A,m/V
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2991,"If mass increases, density:",data\question_images\8170555971915952440f8f84.png,Decreases,Increases,Same,Zero,B,Increases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2992,"If volume increases, density:",data\question_images\8170555971915952440f8f84.png,Decreases,Increases,Same,Zero,A,Decreases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2993,Error occurs due to:,data\question_images\8170555971915952440f8f84.png,Careful reading,Air bubbles,Clean bottle,Dry bottle,B,Air bubbles
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2994,"M₁ = 25 g, m₂ = 75 g, water mass:",data\question_images\8170555971915952440f8f84.png,25 g,50 g,75 g,100 g,B,50 g
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2995,"M₁ = 30 g, m₂ = 80 g, water mass:",data\question_images\8170555971915952440f8f84.png,40 g,50 g,30 g,80 g,B,50 g
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2996,"When a liquid is heated, its level rises mainly due to:",data\question_images\8170555971915952440f8f84.png,Increase in mass,Expansion of liquid,Expansion of container only,Evaporation,B,Expansion of liquid
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2997,The rise in liquid level on heating depends on:,data\question_images\8170555971915952440f8f84.png,Only liquid expansion,Only container expansion,Both liquid and container expansion,,C,Both liquid and container expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2998,The apparent expansion of a liquid is:,data\question_images\8170555971915952440f8f84.png,Real expansion,Difference between liquid and container expansion,Only container expansion,Zero,B,Difference between liquid and container expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,2999,"If the container expands more than the liquid, the level will:",data\question_images\8170555971915952440f8f84.png,Rise,Fall,Remain same,Overflow,B,Fall
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3000,Real expansion of liquid is:,data\question_images\8170555971915952440f8f84.png,Always less than apparent expansion,Equal to apparent expansion,Greater than apparent expansion,Zero,C,Greater than apparent expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3001,The unit of coefficient of volume expansion is:,data\question_images\8170555971915952440f8f84.png,°C,°C,⁻¹ C) m³,kg,B,°C
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3002,The formula for apparent expansion is:,data\question_images\8170555971915952440f8f84.png,Real expansion + container expansion,Real expansion − container expansion,Container expansion − real expansion,,B,Real expansion − container expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3003,When both liquid and container are heated:,data\question_images\8170555971915952440f8f84.png,Only liquid expands,Only container expands,Both expand,Neither expands,C,Both expand
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3004,Mercury is commonly used in thermometers because:,data\question_images\8170555971915952440f8f84.png,It does not expand,It expands uniformly,It evaporates quickly,It has low density,B,It expands uniformly
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3005,Water shows unusual behavior because:,data\question_images\8170555971915952440f8f84.png,It always expands on heating,It contracts between 0°C and 4°C,It never expands,It boils at low temperature,B,It contracts between 0°C and 4°C
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3006,The increase in liquid level in a heated flask is called:,data\question_images\8170555971915952440f8f84.png,Real expansion,Apparent expansion,Linear expansion,Surface tension,B,Apparent expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3007,Which expands more on heating?,data\question_images\8170555971915952440f8f84.png,Solids,Liquids,Gases,All equally,C,Gases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3008,"If the temperature increases, volume of liquid:",data\question_images\8170555971915952440f8f84.png,Decreases,Remains constant,Increases,Becomes zero,C,Increases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3009,Expansion of container is usually:,data\question_images\8170555971915952440f8f84.png,Greater than liquid,Less than liquid,Equal to liquid,Zero,B,Less than liquid
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3010,Overflow of liquid occurs when:,data\question_images\8170555971915952440f8f84.png,Container expands more,Liquid expands more,Both expand equally,No expansion,B,Liquid expands more
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3011,Coefficient of volume expansion depends on:,data\question_images\8170555971915952440f8f84.png,Shape,Material,Size,Color,B,Material
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3012,Heating causes molecules to:,data\question_images\8170555971915952440f8f84.png,Come closer,Move faster,Stop moving,Lose energy,B,Move faster
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3013,Apparent rise is less than real rise because:,data\question_images\8170555971915952440f8f84.png,Container also expands,Liquid contracts,Temperature decreases,Pressure increases,A,Container also expands
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3014,The phenomenon is mainly related to:,data\question_images\8170555971915952440f8f84.png,Electricity,Heat,Magnetism,Light,B,Heat
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3015,SI unit of temperature is:,data\question_images\8170555971915952440f8f84.png,°C,°F,Kelvin,Joule,C,Kelvin
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3016,Coefficient of expansion of liquid is:,data\question_images\8170555971915952440f8f84.png,Change in mass,Change in volume per unit volume per degree temperature,Change in pressure,Change in density,B,Change in volume per unit volume per degree temperature
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3017,"When temperature increases, volume of liquid:",data\question_images\8170555971915952440f8f84.png,Decreases,Increases,Remains constant,Becomes zero,B,Increases
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3018,Apparent expansion is:,data\question_images\8170555971915952440f8f84.png,Real + container,Real – container,Container − real,Zero,B,Real – container
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3019,Coefficient of expansion depends on:,data\question_images\8170555971915952440f8f84.png,Shape,Material of liquid,Color,Size,B,Material of liquid
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3020,Heating a liquid causes molecules to:,data\question_images\8170555971915952440f8f84.png,Slow down,Come closer,Move faster,Stop,C,Move faster
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3021,"If ΔT = 0, expansion will be:",data\question_images\8170555971915952440f8f84.png,Maximum,Zero,Infinite,Negative,B,Zero
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3022,Which expands more?,data\question_images\8170555971915952440f8f84.png,Solid,Liquid,Gas,Equal,C,Gas
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3023,Expansion of container causes:,data\question_images\8170555971915952440f8f84.png,Increase in apparent expansion,Decrease in apparent expansion,No effect,Overflow,B,Decrease in apparent expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3024,Coefficient of expansion is generally:,data\question_images\8170555971915952440f8f84.png,Constant for a substance,Variable always,Zero,Infinite,A,Constant for a substance
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3025,Temperature is measured in:,data\question_images\8170555971915952440f8f84.png,Joule,Kelvin or °C,Newton,Watt,B,Kelvin or °C
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3026,Volume expansion is also called:,data\question_images\8170555971915952440f8f84.png,Linear expansion,Cubical expansion,Surface expansion,No expansion,B,Cubical expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3027,The symbol for coefficient of volume expansion is:,data\question_images\8170555971915952440f8f84.png,α,β,γ,θ,B,β
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3028,"If volume increases greatly, coefficient is:",data\question_images\8170555971915952440f8f84.png,Small,Large,Zero,Negative,B,Large
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3029,"If , , , find β.",data\question_images\8170555971915952440f8f84.png,0.005,0.0005,0.05,0.5,A,0.005
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3030,"If ΔV = 0, coefficient is:",data\question_images\8170555971915952440f8f84.png,1,0,Infinite,Negative,B,0
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3031,Larger β means:,data\question_images\8170555971915952440f8f84.png,Less expansion,More expansion,No expansion,Negative expansion,B,More expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3032,"If V₀ increases, β:",data\question_images\8170555971915952440f8f84.png,Changes,Remains same,Zero,Infinite,B,Remains same
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3033,Which instrument is best suited to measure the diameter of a copper rod accurately?,data\question_images\8170555971915952440f8f84.png,Meter scale,Vernier caliper,Screw gauge,Measuring tape,C,Screw gauge
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3034,Least count of a typical screw gauge is:,data\question_images\8170555971915952440f8f84.png,1 mm,0.1 mm,0.01 mm,0.001 mm,C,0.01 mm
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3035,The pitch of a screw gauge is defined as:,data\question_images\8170555971915952440f8f84.png,Distance between two markings on circular scale,Distance moved by spindle in one rotation,Radius of rod,Diameter of screw,B,Distance moved by spindle in one rotation
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3036,Zero error in screw gauge occurs when:,data\question_images\8170555971915952440f8f84.png,Rod is not circular,Scale is broken,Zero of circular scale does not coincide with main scale,Temperature changes Answer: C) Zero of circular scale does not coincide with main scale,,
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3037,The unit of diameter measurement is:,data\question_images\8170555971915952440f8f84.png,Newton,Meter,Joule,Watt,B,Meter
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3038,Which material property is important while measuring diameter?,data\question_images\8170555971915952440f8f84.png,Density,Thermal expansion,Hardness,Elasticity,B,Thermal expansion
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3039,"If zero error is positive, correction should be:",data\question_images\8170555971915952440f8f84.png,Added,Subtracted,Multiplied,Ignored,B,Subtracted
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3040,The diameter of the rod is used to calculate:,data\question_images\8170555971915952440f8f84.png,Area,Volume,Cross-sectional area,Length,C,Cross-sectional area
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3041,The distance between thermometers is measured using:,data\question_images\8170555971915952440f8f84.png,Screw gauge,Vernier caliper,Meter scale,Stopwatch,C,Meter scale
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3042,"In , thermometers are used to measure:",data\question_images\8170555971915952440f8f84.png,Pressure,Temperature gradient,Volume,Density,B,Temperature gradient
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3043,The SI unit of distance is:,data\question_images\8170555971915952440f8f84.png,cm,mm,meter,inch,C,meter
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3044,Distance between thermometers helps in calculating:,data\question_images\8170555971915952440f8f84.png,Heat loss,Temperature difference per unit length,Mass,Pressure,B,Temperature difference per unit length
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3045,The thermometers should be placed:,data\question_images\8170555971915952440f8f84.png,Randomly,Unequally spaced,At equal distances,Very close,C,At equal distances
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3046,The purpose of measuring distance between thermometers is to find:,data\question_images\8170555971915952440f8f84.png,Density,Heat flow rate,Thermal conductivity,Length,C,Thermal conductivity
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3047,"If distance increases, temperature gradient becomes:",data\question_images\8170555971915952440f8f84.png,Zero,Constant,More accurate,Less accurate,D,Less accurate
practical,I,ATTENDENT OPERATOR,2026-04,CHAPTER 1,3048,The temperature difference between two thermometers is denoted by:,data\question_images\8170555971915952440f8f84.png,ΔT,ΔL,ΔM,ΔV,A,ΔT
