source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1734,Scribing block is used for:,,Cutting,Marking lines,Welding,Drilling,B,Marking lines
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1735,It is also called:,,Surface gauge,Hammer,File,Punch,A,Surface gauge
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1736,It is used on:,,Floor,Surface plate,Machine,Bench only,B,Surface plate
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1737,Scriber is attached to:,,Base,Spindle,Arm,Blade,C,Arm
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1738,It is used for:,,Rough marking,Precise marking,Cutting,Heating,B,Precise marking
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1739,Scribing block consists of:,,Blade,"Base, pillar, scriber",Motor,Gear,B,"Base, pillar, scriber"
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1740,Base is:,,Light,Heavy,Soft,Flexible,B,Heavy
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1741,Scriber tip is:,,Blunt,Sharp,Round,Flat,B,Sharp
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1742,Height adjustment is done by:,,Hammer,Screw,File,Blade,B,Screw
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1743,Rigid structure ensures:,,Inaccuracy,Accuracy,Damage,Delay,B,Accuracy
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1744,It is used to mark:,,Horizontal lines,Vertical lines,Parallel lines,All of these,D,All of these
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1745,Used for marking on:,,Rough surface,Flat surface,Curved surface,Soft material,B,Flat surface
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1746,It improves:,,Roughness,Accuracy,Damage,Delay,B,Accuracy
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1747,It is used in:,,Workshop,Office,Home,Field,A,Workshop
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1748,It is used before:,,Painting,Machining,Packing,Cleaning,B,Machining
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1749,Store tools in:,,Floor,Toolbox,Water,Dust,B,Toolbox
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1750,Proper tool care increases:,,Loss,Tool life,Damage,Cost,B,Tool life
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1751,Hand tools are operated by:,,Machine,Hand,Motor,Electricity,B,Hand
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1752,Proper use of tools ensures:,,Damage,Accuracy,Delay,Loss,B,Accuracy
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1753,Tools should be selected based on:,,Color,Work requirement,Size only,Weight only,B,Work requirement
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1754,Good tools improve:,,Waste,Productivity,Errors,Damage,B,Productivity
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1755,Most hand tools are made of:,,Wood,High carbon steel,Plastic,Rubber,B,High carbon steel
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1756,Cutting tools are:,,Soft,Hardened and tempered,Plastic,Flexible,B,Hardened and tempered
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1757,Handle of tools is usually made of:,,Steel/wood/plastic,Glass,Rubber only,Paper,A,Steel/wood/plastic
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1758,Chisel cutting edge is:,,Soft,Hardened,Rounded,Broken,B,Hardened
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1759,Chisel is used for:,,Cutting metal,Measuring,Holding,Marking,A,Cutting metal
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1760,File is used for:,,Cutting,Finishing surface,Welding,Drilling,B,Finishing surface
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1761,Spanner is used for:,,Cutting,Tightening bolts,Measuring,Marking,B,Tightening bolts
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1762,Marking tools are made of:,,Soft material,Hardened steel,Rubber,Plastic,B,Hardened steel
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1763,Divider has:,,One leg,Two pointed legs,Blade,Teeth,B,Two pointed legs
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1764,Punch tip is:,,Flat,Pointed,Round,Hollow,B,Pointed
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1765,Scriber is used for:,,Cutting,Drawing lines,Drilling,Welding,B,Drawing lines
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1766,Punch is used for:,,Measuring,Making indentation,Cutting,Welding,B,Making indentation
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1767,Try square is used for:,,Measuring angle,Checking right angle,Cutting,Drilling,B,Checking right angle
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1768,Caliper is used for:,,Direct measuring,Indirect measuring,Cutting,Welding,B,Indirect measuring
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1769,For marking straight lines use:,,Hammer,Scriber,File,Spanner,B,Scriber
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1770,For marking circles use:,,Divider,Hammer,File,Chisel,A,Divider
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1771,For marking center before drilling use:,,File,Punch,Spanner,Hammer,B,Punch
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1772,For checking squareness use:,,Try square,Divider,File,Chisel,A,Try square
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1773,For holding round job use:,,V-block,Hammer,File,Rule,A,V-block
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1774,Cutting tools should be:,,Blunt,Sharp,Broken,Rusty,B,Sharp
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1775,Tools should be stored:,,Anywhere,Proper place,Floor,Water,B,Proper place
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1776,Hardened tools resist:,,Wear,Heat,Light,Sound,A,Wear
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1777,Tempering improves:,,Brittleness,Toughness,Weakness,Softness,B,Toughness
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1778,Accuracy depends on:,,Tool quality,Operator skill,Proper use,All of these,D,All of these
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1779,Incorrect marking leads to:,,Accuracy,Errors,Perfection,Speed,B,Errors
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1780,Tools should be cleaned after use:,,True,False,,,A,True
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1781,Blunt tools give accurate results:,,True,False,,,B,False
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1782,Marking tools are used before cutting:,,True,False,,,A,True
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1783,Punch is used for measuring:,,True,False,,,B,False
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1784,Divider is used to draw circles:,,True,False,,,A,True
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1785,Which tool is used for finishing?,,File,Hammer,Punch,Rule,A,File
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1786,Which tool is used for striking?,,Hammer,File,Divider,Rule,A,Hammer
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1787,Which tool is used for indirect measurement?,,Caliper,Hammer,File,Punch,A,Caliper
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1788,Which tool is used for layout work?,,Scriber,Hammer,Spanner,File,A,Scriber
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1789,Which tool ensures right angle?,,Try square,Divider,Punch,File,A,Try square
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1790,Punch is used to:,,Measure,Mark center point,Cut,Hold,B,Mark center point
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1791,Tool used for marking circles:,,Divider,Hammer,Spanner,Chisel,A,Divider
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1792,Tool used for checking right angle:,,Try square,Steel rule,Caliper,File,A,Try square
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1793,Tool used for holding cylindrical job:,,V-block,Hammer,Rule,File,A,V-block
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1794,Tool used for indirect measurement:,,Caliper,Hammer,Punch,Chisel,A,Caliper
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1795,Tool used for cutting metal:,,Hacksaw,Rule,Divider,Punch,A,Hacksaw
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1796,Goggles are used to protect:,,Hands,Eyes,Legs,Head,B,Eyes
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1797,Clean workplace helps in:,,Accidents,Safety,Damage,Delay,B,Safety
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1798,Most tools are made of:,,Rubber,High carbon steel,Wood,Plastic,B,High carbon steel
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1799,Cutting edges are:,,Soft,Hardened,Broken,Rough,B,Hardened
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1800,"Before drilling, we use:",,File,Punch,Hammer,Rule,B,Punch
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1801,For smooth finishing use:,,File,Hammer,Punch,Rule,A,File
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1802,For tightening nuts use:,,Spanner,Divider,File,Punch,A,Spanner
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1803,For measuring length use:,,Steel rule,Punch,Chisel,File,A,Steel rule
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1804,Marking is done before machining:,,True,False,,,A,True
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1805,Blunt tools give good results:,,True,False,,,B,False
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1806,Safety rules can be ignored:,,True,False,,,B,False
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1807,Caliper gives direct reading:,,True,False,,,B,False
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1808,Try square checks:,,Length,Angle,Weight,Speed,B,Angle
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1809,Hacksaw blade is used for:,,Measuring,Cutting,Marking,Holding,B,Cutting
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1810,File removes:,,Large material,Small material,Liquid,Gas,B,Small material
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1811,Punch mark helps in:,,Decoration,Accurate drilling,Painting,Cleaning,B,Accurate drilling
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1812,Which tool is used for holding bolts?,,Spanner,Divider,Punch,Rule,A,Spanner
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1813,Which tool is used for finishing surfaces?,,File,Hammer,Punch,Rule,A,File
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1814,Which tool is used for marking arcs?,,Divider,Hammer,File,Chisel,A,Divider
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1815,Which tool is used for measuring?,,Steel rule,Hammer,Punch,File,A,Steel rule
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1816,Cutting tools must be:,,Blunt,Sharp,Broken,Loose,B,Sharp
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1817,Marking tools are used:,,After machining,Before machining,During painting,After packing,B,Before machining
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1818,Workshop safety is:,,Optional,Important,Useless,Time waste,B,Important
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1819,Job holding devices are used to:,,Cut material,Hold workpiece firmly,Measure length,Mark lines,B,Hold workpiece firmly
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1820,Proper job holding ensures:,,Vibration,Accuracy,Damage,Delay,B,Accuracy
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1821,Job holding devices are used in:,,Workshop,Office,Home,Field,A,Workshop
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1822,A good job holding device should:,,Be loose,Hold firmly,Be weak,Be soft,B,Hold firmly
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1823,Improper holding causes:,,Accuracy,Errors,Perfection,Smooth finish,B,Errors
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1824,Bench vice is used to:,,Cut metal,Hold workpiece,Measure,Drill,B,Hold workpiece
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1825,Bench vice is mounted on:,,Floor,Workbench,Wall,Machine,B,Workbench
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1826,Main parts of vice are:,,"Jaws, screw, handle","Blade, motor","Gear, shaft","Wire, pipe",A,"Jaws, screw, handle"
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1827,Bench vice is made of:,,Wood,Cast iron/steel,Plastic,Rubber,B,Cast iron/steel
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1828,Jaws of vice are:,,Smooth,Serrated,Soft,Plastic,B,Serrated
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1829,Fixed jaw is:,,Movable,Stationary,Loose,Flexible,B,Stationary
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1830,Movable jaw is operated by:,,Hammer,Screw,File,Punch,B,Screw
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1831,Handle is used to:,,Cut,Tighten/loosen,Measure,Mark,B,Tighten/loosen
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1832,Vice is used during:,,Filing,Cutting,Drilling,All of these,D,All of these
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1833,Soft jaws are used to:,,Increase damage,Protect soft materials,Cut metal,Measure,B,Protect soft materials
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1834,Machine vice is used on:,,Bench,Machine table,Floor,Wall,B,Machine table
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1835,Machine vice provides:,,Loose holding,Firm holding,No holding,Temporary holding,B,Firm holding
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1836,It is made of:,,Rubber,Cast iron/steel,Wood,Plastic,B,Cast iron/steel
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1837,It ensures:,,Inaccuracy,Precision,Damage,Delay,B,Precision
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1838,It has:,,Flat groove,V-groove,Round groove,No groove,B,V-groove
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1839,Clamp is used to:,,Cut,Hold job firmly,Measure,Mark,B,Hold job firmly
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1840,Types of clamps include:,,C-clamp,Tool clamp,Machine clamp,All of these,D,All of these
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1841,C-clamp is also called:,,G-clamp,V-clamp,L-clamp,U-clamp,A,G-clamp
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1842,Clamp is tightened by:,,Screw,Hammer,File,Punch,A,Screw
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1843,Clamp is made of:,,Steel,Rubber,Plastic,Wood,A,Steel
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1844,Chuck is used in:,,Lathe,Drill,Machine,All of these,D,All of these
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1845,Chuck holds:,,Tool/job,Liquid,Gas,Wire,A,Tool/job
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1846,Three-jaw chuck is:,,Independent,Self-centering,Manual,Loose,B,Self-centering
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1847,Four-jaw chuck is:,,Self-centering,Independent,Automatic,Fixed,B,Independent
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1848,Chuck jaws are:,,Soft,Hardened,Plastic,Rubber,B,Hardened
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1849,Angle plate is used for:,,Holding at 90°,Cutting,Measuring,Welding,A,Holding at 90°
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1850,For holding small jobs use:,,Bench vice,Machine vice,Clamp,All of these,D,All of these
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1851,For cylindrical job use:,,V-block,Vice,Clamp,Rule,A,V-block
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1852,For drilling operation use:,,Machine vice,Hammer,File,Punch,A,Machine vice
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1853,For lathe work use:,,Chuck,Clamp,Rule,File,A,Chuck
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1854,For angular holding use:,,Angle plate,V-block,Vice,Rule,A,Angle plate
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1855,Job should be:,,Loose,Firmly clamped,Moving,Hanging,B,Firmly clamped
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1856,Do not over tighten to:,,Improve work,Avoid damage,Increase speed,Save time,B,Avoid damage
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1857,Keep devices:,,Dirty,Clean,Broken,Loose,B,Clean
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1858,Lubricate moving parts to:,,Damage,Smooth operation,Break,Stop,B,Smooth operation
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1859,Proper holding ensures:,,Errors,Accuracy,Damage,Delay,B,Accuracy
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1860,Job holding devices are mainly used in:,,Workshop,Office,Home,Field,A,Workshop
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1861,A good holding device should:,,Be loose,Hold firmly,Be soft,Be weak,B,Hold firmly
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1862,Bench vice is used for:,,Cutting,Holding jobs,Measuring,Marking,B,Holding jobs
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1863,Bench vice is fixed on:,,Floor,Workbench,Machine,Wall,B,Workbench
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1864,Screw converts:,,Rotary motion into linear motion,Linear into rotary,Heat into work,Energy into light,A,Rotary motion into linear motion
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1865,Vice body is generally:,,Soft,Rigid,Flexible,Thin,B,Rigid
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1866,Vice helps in:,,Holding job steady,Cutting directly,Welding,Measuring,A,Holding job steady
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1867,Bench vice is suitable for:,,Small and medium jobs,Large machines,Only soft material,Liquids,A,Small and medium jobs
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1868,V-block is used to hold:,,Flat objects,Cylindrical objects,Square blocks,Sheets,B,Cylindrical objects
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1869,V-block has angle of:,,30°,60°,90°,120°,C,90°
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1870,V-block base is:,,Uneven,Flat,Rough,Curved,B,Flat
theory,I,ATTENDENT OPERATOR,2026-04,AO CHEMICAL 1ST YEAR THEORY QUESTION BIT BANK,1871,It may have:,,Clamp slot,Blade,Gear,Motor,A,Clamp slot
